CVE ID,CVSS Score,Attack Vector,Attack Complexity,Privileges Required,User Interaction,Scope,Confidentiality,Integrity,Availability,Affected OS
CVE-2023-7071,6.4,AV:N,AC:L,PR:L,UI:N,S:C,C:L,I:L,A:N,N/A
CVE-2022-4958,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-20573,3.2,AV:L,AC:L,PR:H,UI:N,S:C,C:N,I:L,A:N,"Amd Epyc 9454P Firmware, Amd Epyc 8224P Firmware, Amd Epyc 9754 Firmware, Amd Epyc 9224 Firmware, Amd Epyc 9174F Firmware, Amd Epyc 8024Pn Firmware, Amd Epyc 7303P Firmware, Amd Epyc 7573X Firmware, Amd Epyc 9354 Firmware, Amd Epyc 7643P Firmware, Amd Epyc 7303 Firmware, Amd Epyc 7313 Firmware, Amd Epyc 8434Pn Firmware, Amd Epyc 8324Pn Firmware, Amd Epyc 9374F Firmware, Amd Epyc 7203P Firmware, Amd Epyc 7413 Firmware, Amd Epyc 9124 Firmware, Amd Epyc 7663P Firmware, Amd Epyc 8124P Firmware, Amd Epyc 7543P Firmware, Amd Epyc 7343 Firmware, Amd Epyc 8534P Firmware, Amd Epyc 9554 Firmware, Amd Epyc 8224Pn Firmware, Amd Epyc 9554P Firmware, Amd Epyc 9754S Firmware, Amd Epyc 72F3 Firmware, Amd Epyc 9454 Firmware, Amd Epyc 7643 Firmware, Amd Epyc 7773X Firmware, Amd Epyc 74F3 Firmware, Amd Epyc 9654 Firmware, Amd Epyc 8024P Firmware, Amd Epyc 7373X Firmware, Amd Epyc 7513 Firmware, Amd Epyc 7763 Firmware, Amd Epyc 7663 Firmware, Amd Epyc 7543 Firmware, Amd Epyc 7713P Firmware, Amd Epyc 7453 Firmware, Amd Epyc 9254 Firmware, Amd Epyc 9384X Firmware, Amd Epyc 8124Pn Firmware, Amd Epyc 9474F Firmware, Amd Epyc 7443P Firmware, Amd Epyc 75F3 Firmware, Amd Epyc 9184X Firmware, Amd Epyc 8324P Firmware, Amd Epyc 8434P Firmware, Amd Epyc 9654P Firmware, Amd Epyc 7313P Firmware, Amd Epyc 9534 Firmware, Amd Epyc 9634 Firmware, Amd Epyc 73F3 Firmware, Amd Epyc 9684X Firmware, Amd Epyc 9334 Firmware, Amd Epyc 9734 Firmware, Amd Epyc 7713 Firmware, Amd Epyc 7473X Firmware, Amd Epyc 9354P Firmware, Amd Epyc 8534Pn Firmware, Amd Epyc 7443 Firmware, Amd Epyc 7203 Firmware, Amd Epyc 9274F Firmware"
CVE-2023-50159,8.8,AV:L,AC:L,PR:L,UI:N,S:C,C:H,I:H,A:H,N/A
CVE-2023-51748,8.8,AV:L,AC:L,PR:L,UI:N,S:C,C:H,I:H,A:H,N/A
CVE-2023-51749,8.8,AV:L,AC:L,PR:L,UI:N,S:C,C:H,I:H,A:H,N/A
CVE-2023-51750,4.6,AV:P,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,Microsoft Windows
CVE-2023-51751,6.8,AV:P,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Microsoft Windows
CVE-2023-6242,6.5,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:H,A:N,N/A
CVE-2023-6244,6.5,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:H,A:N,N/A
CVE-2023-6938,6.4,AV:N,AC:L,PR:L,UI:N,S:C,C:L,I:L,A:N,N/A
CVE-2023-51984,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Dlink Dir-822 Firmware 1.0.2
CVE-2023-51987,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Dlink Dir-822 Firmware 1.0.2
CVE-2023-51989,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Dlink Dir-822 Firmware 1.0.2
CVE-2023-5118,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-6554,6.5,AV:N,AC:L,PR:L,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2024-0429,7.3,AV:L,AC:L,PR:L,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2024-22942,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Totolink A3300R Firmware 17.0.0cu.557_b20221024
CVE-2024-23057,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Totolink A3300R Firmware 17.0.0cu.557_b20221024
CVE-2024-23058,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Totolink A3300R Firmware 17.0.0cu.557_b20221024
CVE-2024-23059,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Totolink A3300R Firmware 17.0.0cu.557_b20221024
CVE-2024-23060,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Totolink A3300R Firmware 17.0.0cu.557_b20221024
CVE-2024-23061,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Totolink A3300R Firmware 17.0.0cu.557_b20221024
CVE-2023-50671,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2024-0411,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2024-0412,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2024-0413,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2024-0414,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2024-0415,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0416,5.4,AV:N,AC:L,PR:L,UI:N,S:U,C:N,I:L,A:L,N/A
CVE-2024-0417,5.4,AV:N,AC:L,PR:L,UI:N,S:U,C:N,I:L,A:L,N/A
CVE-2024-0418,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:L,N/A
CVE-2024-22197,7.7,AV:N,AC:H,PR:N,UI:N,S:U,C:H,I:H,A:L,N/A
CVE-2024-22199,9.3,AV:N,AC:L,PR:N,UI:N,S:C,C:L,I:H,A:N,N/A
CVE-2023-51780,7,AV:L,AC:H,PR:L,UI:N,S:U,C:H,I:H,A:H,"Linux Linux Kernel 2.6.12, Debian Debian Linux 10.0, Linux Linux Kernel, Linux Linux Kernel 6.7"
CVE-2023-51781,7,AV:L,AC:H,PR:L,UI:N,S:U,C:H,I:H,A:H,"Linux Linux Kernel 2.6.12, Debian Debian Linux 10.0, Linux Linux Kernel, Linux Linux Kernel 6.7"
CVE-2023-51782,7,AV:L,AC:H,PR:L,UI:N,S:U,C:H,I:H,A:H,"Linux Linux Kernel 2.6.12, Debian Debian Linux 10.0, Linux Linux Kernel, Linux Linux Kernel 6.7"
CVE-2024-0419,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:L,N/A
CVE-2024-0422,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-0423,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-0424,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-0425,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:L,A:N,N/A
CVE-2024-22196,7,AV:N,AC:H,PR:N,UI:N,S:U,C:H,I:L,A:L,N/A
CVE-2024-22198,7.1,AV:N,AC:H,PR:L,UI:N,S:U,C:H,I:H,A:L,N/A
CVE-2022-4959,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-50123,8.1,AV:N,AC:H,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-50124,6.8,AV:P,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Flient Smart Lock Advanced Firmware 1.0
CVE-2023-50125,5.9,AV:N,AC:H,PR:N,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2023-50126,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:N,I:H,A:N,N/A
CVE-2023-50127,5.9,AV:N,AC:H,PR:N,UI:N,S:U,C:N,I:H,A:N,N/A
CVE-2023-50128,5.3,AV:A,AC:H,PR:N,UI:N,S:U,C:N,I:H,A:N,N/A
CVE-2023-50129,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:N,I:H,A:N,Flient Smart Lock Advanced Firmware 1.0
CVE-2023-7226,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0426,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-20675,6.3,AV:N,AC:L,PR:N,UI:R,S:U,C:L,I:L,A:L,N/A
CVE-2023-46474,7.2,AV:N,AC:L,PR:H,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-21337,5.2,AV:L,AC:H,PR:N,UI:R,S:C,C:L,I:L,A:L,N/A
CVE-2023-51350,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-0443,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,"Fedoraproject Fedora 39, Redhat Enterprise Linux 9.0, Linux Linux Kernel 6.4, Redhat Enterprise Linux 8.0, Linux Linux Kernel"
CVE-2024-21982,4.8,AV:N,AC:H,PR:L,UI:R,S:U,C:H,I:N,A:N,"Netapp Clustered Data Ontap 9.10.1, Netapp Clustered Data Ontap, Netapp Clustered Data Ontap 9.11.1, Netapp Clustered Data Ontap 9.9.1, Netapp Clustered Data Ontap 9.8, Netapp Clustered Data Ontap 9.13.1, Netapp Clustered Data Ontap 9.12.1"
CVE-2023-36842,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 20.4, Juniper Junos, Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 23.2, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2024-21585,5.9,AV:N,AC:H,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 20.4, Juniper Junos Os Evolved 22.1, Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos Os Evolved 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 23.2, Juniper Junos 22.2, Juniper Junos Os Evolved 21.4, Juniper Junos Os Evolved 22.2, Juniper Junos Os Evolved 21.3, Juniper Junos 22.3, Juniper Junos Os Evolved 23.2, Juniper Junos Os Evolved 22.3, Juniper Junos 21.2"
CVE-2024-21587,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 20.4, Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 23.2, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2024-21589,7.4,AV:N,AC:L,PR:N,UI:R,S:C,C:H,I:N,A:N,N/A
CVE-2024-21591,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,"Juniper Junos 20.4, Juniper Junos, Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2024-21594,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 20.4, Juniper Junos, Juniper Junos 22.1, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.1, Juniper Junos 21.2"
CVE-2024-21595,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.4, Juniper Junos 23.1, Juniper Junos 22.2, Juniper Junos 22.3"
CVE-2024-21596,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:L,"Juniper Junos 20.4, Juniper Junos Os Evolved 22.1, Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos Os Evolved 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos Os Evolved 23.1, Juniper Junos 23.1, Juniper Junos 23.2, Juniper Junos 22.2, Juniper Junos Os Evolved 21.4, Juniper Junos Os Evolved 22.2, Juniper Junos Os Evolved 21.3, Juniper Junos 22.3, Juniper Junos Os Evolved 23.2, Juniper Junos Os Evolved 22.3, Juniper Junos 21.2"
CVE-2024-21597,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:L,A:N,"Juniper Junos 20.4, Juniper Junos 22.1, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2024-21599,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 20.4, Juniper Junos 22.1, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 21.1, Juniper Junos 21.2"
CVE-2024-21600,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 20.4, Juniper Junos 22.1, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 21.1, Juniper Junos 21.2"
CVE-2024-21601,5.9,AV:N,AC:H,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2024-21602,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos Os Evolved 22.3, Juniper Junos Os Evolved 21.4, Juniper Junos Os Evolved 22.2, Juniper Junos Os Evolved 22.1"
CVE-2024-21603,6.5,AV:N,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 20.4, Juniper Junos 22.1, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2024-21604,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos Os Evolved 22.1, Juniper Junos Os Evolved 21.4, Juniper Junos Os Evolved 22.2, Juniper Junos Os Evolved 22.4, Juniper Junos Os Evolved 21.2, Juniper Junos Os Evolved 22.3"
CVE-2024-21606,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 20.4, Juniper Junos, Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2024-21607,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:L,A:N,"Juniper Junos 20.4, Juniper Junos, Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.1, Juniper Junos 21.2"
CVE-2024-21611,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos Os Evolved 22.1, Juniper Junos 22.1, Juniper Junos 21.4, Juniper Junos Os Evolved 21.4, Juniper Junos 22.2, Juniper Junos Os Evolved 22.2"
CVE-2024-21612,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos Os Evolved 22.1, Juniper Junos Os Evolved, Juniper Junos Os Evolved 21.4, Juniper Junos Os Evolved 22.2, Juniper Junos Os Evolved 21.3, Juniper Junos Os Evolved 22.4, Juniper Junos Os Evolved 21.2, Juniper Junos Os Evolved 22.3"
CVE-2024-21613,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos Os Evolved 22.1, Juniper Junos 22.1, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos Os Evolved 21.4, Juniper Junos Os Evolved 22.2, Juniper Junos Os Evolved 21.3, Juniper Junos 21.2"
CVE-2024-21614,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 22.3, Juniper Junos 22.2, Juniper Junos Os Evolved 22.2, Juniper Junos Os Evolved 22.3"
CVE-2024-21616,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 23.2, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2024-21617,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Juniper Junos 22.1, Juniper Junos 22.4, Juniper Junos 21.3, Juniper Junos 21.4, Juniper Junos 22.2, Juniper Junos 22.3, Juniper Junos 21.2"
CVE-2023-40250,8.8,AV:N,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,Microsoft Windows
CVE-2023-52339,6.5,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:N,A:H,N/A
CVE-2023-6040,7.8,AV:L,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,"Debian Debian Linux 10.0, Linux Linux Kernel"
CVE-2024-0454,6,AV:P,AC:L,PR:L,UI:R,S:U,C:H,I:H,A:L,"Emc Elan Match-On-Chip Fpr Solution Firmware 3.0.12011.08009, Emc Elan Match-On-Chip Fpr Solution Firmware 3.3.12011.08103"
CVE-2016-20021,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2022-48619,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,Linux Linux Kernel
CVE-2022-4960,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2022-48620,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2022-4961,5.5,AV:A,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-23171,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-23172,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-23173,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-23174,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-23177,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-23178,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-23179,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-34061,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,N/A
CVE-2023-37117,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-22027,6.5,AV:N,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,N/A
CVE-2023-31211,8.8,AV:N,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-40362,4.3,AV:N,AC:L,PR:L,UI:N,S:U,C:N,I:L,A:N,N/A
CVE-2023-50919,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,"Gl-Inet Gl-Ar750 Firmware 4.3.7, Gl-Inet Gl-Mt300N-V2 Firmware 4.3.7, Gl-Inet Gl-Ar750S Firmware 4.4.6, Gl-Inet Gl-Mt1300 Firmware 4.4.6, Gl-Inet Gl-Mt3000 Firmware 4.3.7, Gl-Inet Gl-B1300 Firmware 4.3.7, Gl-Inet Gl-Mt2500 Firmware 4.4.6, Gl-Inet Gl-B1300 Firmware 4.4.6, Gl-Inet Gl-Ar750S Firmware 4.3.7, Gl-Inet Gl-Ar750 Firmware 4.4.6, Gl-Inet Gl-Mt6000 Firmware 4.3.7, Gl-Inet Gl-Ar300M Firmware 4.3.7, Gl-Inet Gl-Mt300N-V2 Firmware 4.4.6, Gl-Inet Gl-Mt3000 Firmware 4.4.6, Gl-Inet Gl-Ax1800 Firmware 4.3.7, Gl-Inet Gl-Mt2500 Firmware 4.3.7, Gl-Inet Gl-Ax1800 Firmware 4.4.6, Gl-Inet Gl-A1300 Firmware 4.3.7, Gl-Inet Gl-Ar300M Firmware 4.4.6, Gl-Inet Gl-A1300 Firmware 4.4.6, Gl-Inet Gl-Mt1300 Firmware 4.3.7, Gl-Inet Gl-Axt1800 Firmware 4.3.7, Gl-Inet Gl-Axt1800 Firmware 4.4.6, Gl-Inet Gl-Mt6000 Firmware 4.4.6"
CVE-2023-50920,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:N,I:H,A:N,"Gl-Inet Gl-Ar750 Firmware 4.3.7, Gl-Inet Gl-Mt300N-V2 Firmware 4.3.7, Gl-Inet Gl-Ar750S Firmware 4.4.6, Gl-Inet Gl-Mt1300 Firmware 4.4.6, Gl-Inet Gl-Mt3000 Firmware 4.3.7, Gl-Inet Gl-B1300 Firmware 4.3.7, Gl-Inet Gl-Mt2500 Firmware 4.4.6, Gl-Inet Gl-B1300 Firmware 4.4.6, Gl-Inet Gl-Ar750S Firmware 4.3.7, Gl-Inet Gl-Ar750 Firmware 4.4.6, Gl-Inet Gl-Mt6000 Firmware 4.3.7, Gl-Inet Gl-Ar300M Firmware 4.3.7, Gl-Inet Gl-Mt300N-V2 Firmware 4.4.6, Gl-Inet Gl-Mt3000 Firmware 4.4.6, Gl-Inet Gl-Ax1800 Firmware 4.3.7, Gl-Inet Gl-Mt2500 Firmware 4.3.7, Gl-Inet Gl-Ax1800 Firmware 4.4.6, Gl-Inet Gl-A1300 Firmware 4.3.7, Gl-Inet Gl-Ar300M Firmware 4.4.6, Gl-Inet Gl-A1300 Firmware 4.4.6, Gl-Inet Gl-Mt1300 Firmware 4.3.7, Gl-Inet Gl-Axt1800 Firmware 4.3.7, Gl-Inet Gl-Axt1800 Firmware 4.4.6, Gl-Inet Gl-Mt6000 Firmware 4.4.6"
CVE-2023-6735,8.8,AV:L,AC:L,PR:L,UI:N,S:C,C:H,I:H,A:H,N/A
CVE-2023-6740,8.8,AV:L,AC:L,PR:L,UI:N,S:C,C:H,I:H,A:H,N/A
CVE-2023-30014,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-30015,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-30016,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-48909,8.8,AV:N,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-49568,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,N/A
CVE-2023-49569,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-51790,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-51806,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-52026,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Totolink Ex1800T Firmware 9.1.0cu.2112_b20220316
CVE-2023-0437,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:L,N/A
CVE-2023-2030,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-4812,7.6,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:H,A:N,N/A
CVE-2023-5356,7.3,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:N,N/A
CVE-2023-6955,6.6,AV:N,AC:H,PR:H,UI:N,S:C,C:H,I:L,A:N,N/A
CVE-2023-7028,10,AV:N,AC:L,PR:N,UI:N,S:C,C:H,I:H,A:N,N/A
CVE-2023-49253,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Hongdian H8951-4G-Esp Firmware
CVE-2023-49254,8.8,AV:N,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,Hongdian H8951-4G-Esp Firmware
CVE-2023-49255,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Hongdian H8951-4G-Esp Firmware
CVE-2023-49256,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,Hongdian H8951-4G-Esp Firmware
CVE-2023-49257,8.8,AV:N,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,Hongdian H8951-4G-Esp Firmware
CVE-2023-49258,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,Hongdian H8951-4G-Esp Firmware
CVE-2023-49259,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,Hongdian H8951-4G-Esp Firmware
CVE-2023-49260,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,Hongdian H8951-4G-Esp Firmware
CVE-2023-49261,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,Hongdian H8951-4G-Esp Firmware
CVE-2023-49262,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Hongdian H8951-4G-Esp Firmware
CVE-2023-51949,8.8,AV:N,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-28897,4,AV:L,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,Skoda-Auto Superb 3 Firmware 2022
CVE-2023-28898,5.3,AV:A,AC:H,PR:N,UI:N,S:U,C:N,I:N,A:H,Skoda-Auto Superb 3 Firmware 2022
CVE-2023-51978,6.5,AV:N,AC:L,PR:L,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2024-0459,4.7,AV:N,AC:L,PR:H,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0460,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-22492,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-22493,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-22494,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-28899,4.7,AV:L,AC:H,PR:N,UI:R,S:U,C:N,I:N,A:H,Skoda-Auto Superb 3 Firmware
CVE-2023-31036,7.5,AV:N,AC:H,PR:L,UI:N,S:U,C:H,I:H,A:H,"Microsoft Windows, Linux Linux Kernel"
CVE-2023-46805,8.2,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:L,A:N,N/A
CVE-2024-0461,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-21887,9.1,AV:N,AC:L,PR:H,UI:N,S:C,C:H,I:H,A:H,N/A
CVE-2024-0462,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0463,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-31024,9,AV:N,AC:H,PR:N,UI:N,S:C,C:H,I:H,A:H,Nvidia Dgx A100 Firmware
CVE-2023-31025,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,Nvidia Dgx A100 Firmware
